"grid_id","total_species","type1_freq","type2_freq","type3_freq","type4_freq","type5_freq","type6_freq"
12127,1,0,0,1,0,0,0
12128,3,0,0,0.333333333333333,0.666666666666667,0,0
12129,2,0,0,0,1,0,0
12130,2,0,0,0.5,0.5,0,0
12131,1,0,0,1,0,0,0
12132,4,0.25,0,0.25,0.5,0,0
12134,2,0,0,0,1,0,0
12135,3,0.333333333333333,0,0,0.666666666666667,0,0
12136,2,0.5,0,0.5,0,0,0
12141,1,1,0,0,0,0,0
12142,2,0.5,0,0,0.5,0,0
12148,1,1,0,0,0,0,0
12239,2,0.5,0,0.5,0,0,0
12240,3,0.666666666666667,0,0.333333333333333,0,0,0
12241,3,0.666666666666667,0,0.333333333333333,0,0,0
12242,2,0.5,0,0.5,0,0,0
12244,1,0,0,1,0,0,0
12245,3,0.666666666666667,0,0.333333333333333,0,0,0
12246,2,1,0,0,0,0,0
12247,2,1,0,0,0,0,0
12248,3,0.666666666666667,0,0.333333333333333,0,0,0
12249,2,1,0,0,0,0,0
12250,1,1,0,0,0,0,0
12251,1,1,0,0,0,0,0
12252,2,1,0,0,0,0,0
12253,1,1,0,0,0,0,0
12254,1,1,0,0,0,0,0
12255,2,1,0,0,0,0,0
12256,1,1,0,0,0,0,0
12259,1,1,0,0,0,0,0
12261,1,1,0,0,0,0,0
12268,1,0,0,1,0,0,0
12269,1,0,0,1,0,0,0
12270,1,0,0,1,0,0,0
12271,2,0,0,1,0,0,0
12272,2,0,0,1,0,0,0
12273,2,0,0,1,0,0,0
12274,2,0,0,1,0,0,0
12275,2,0,0,1,0,0,0
12276,2,0,0,1,0,0,0
12277,2,0,0,1,0,0,0
12278,2,0,0,1,0,0,0
12279,2,0,0,1,0,0,0
12280,1,0,0,1,0,0,0
12282,1,0,0,1,0,0,0
12283,2,0,0,1,0,0,0
12285,2,0,0,1,0,0,0
12286,1,0,0,1,0,0,0
12287,2,0,0,1,0,0,0
12288,2,0,0,1,0,0,0
12289,2,0,0,1,0,0,0
12290,2,0,0,1,0,0,0
12291,2,0,0,1,0,0,0
12292,2,0,0,1,0,0,0
12293,2,0,0,1,0,0,0
12294,2,0,0,1,0,0,0
12295,2,0,0,1,0,0,0
12296,2,0,0,1,0,0,0
12297,2,0,0,1,0,0,0
12298,2,0,0,1,0,0,0
12299,2,0,0,1,0,0,0
12300,2,0,0,1,0,0,0
12301,2,0,0,1,0,0,0
12302,2,0,0,1,0,0,0
12303,2,0,0,1,0,0,0
12304,2,0,0,1,0,0,0
12305,1,0,0,1,0,0,0
12306,1,0,0,1,0,0,0
12307,1,0,0,1,0,0,0
12308,1,0,0,1,0,0,0
12309,1,0,0,1,0,0,0
12310,1,0,0,1,0,0,0
12376,1,0,0,0,0,0,1
12377,1,0,0,0,0,0,1
12378,1,0,0,0,0,0,1
12379,1,0,0,0,0,0,1
12380,1,0,0,0,0,0,1
12381,1,0,0,0,0,0,1
12382,1,0,0,0,0,0,1
12393,1,0,0,0,1,0,0
12404,1,0,0,0,1,0,0
12405,1,0,0,0,1,0,0
12466,1,0,0,0,0,0,1
12468,1,0,0,0,1,0,0
12478,1,0,0,0,0,0,1
12493,1,0,0,1,0,0,0
12504,1,0,0,0,1,0,0
12505,1,0,0,0,0,0,1
12507,1,0,0,1,0,0,0
12517,6,0,0.166666666666667,0.166666666666667,0.5,0.166666666666667,0
12518,3,0,0,0.333333333333333,0.666666666666667,0,0
12519,4,0,0,0.25,0.5,0,0.25
12522,2,0,0,0.5,0.5,0,0
12523,3,0,0,0.333333333333333,0.666666666666667,0,0
12525,3,0,0,0.333333333333333,0.666666666666667,0,0
12527,2,0,0,0.5,0.5,0,0
12528,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0
12529,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0
12535,1,0,0,1,0,0,0
12541,1,1,0,0,0,0,0
12543,1,1,0,0,0,0,0
12632,1,0,0,1,0,0,0
12633,2,0.5,0,0.5,0,0,0
12634,3,0.666666666666667,0,0.333333333333333,0,0,0
12635,2,0.5,0,0.5,0,0,0
12636,1,1,0,0,0,0,0
12637,2,0.5,0,0.5,0,0,0
12638,3,0.666666666666667,0,0.333333333333333,0,0,0
12639,1,1,0,0,0,0,0
12640,3,0.666666666666667,0,0.333333333333333,0,0,0
12641,3,0.666666666666667,0,0.333333333333333,0,0,0
12642,2,1,0,0,0,0,0
12643,2,1,0,0,0,0,0
12644,1,1,0,0,0,0,0
12645,1,1,0,0,0,0,0
12646,1,1,0,0,0,0,0
12647,1,1,0,0,0,0,0
12661,1,0,0,1,0,0,0
12662,1,0,0,1,0,0,0
12663,1,0,0,1,0,0,0
12664,2,0,0,1,0,0,0
12665,2,0,0,1,0,0,0
12666,2,0,0,1,0,0,0
12667,2,0,0,1,0,0,0
12668,2,0,0,1,0,0,0
12669,2,0,0,1,0,0,0
12670,2,0,0,1,0,0,0
12671,2,0,0,1,0,0,0
12672,1,0,0,1,0,0,0
12673,2,0,0,1,0,0,0
12674,2,0,0,1,0,0,0
12675,2,0,0,1,0,0,0
12676,1,0,0,1,0,0,0
12677,2,0,0,1,0,0,0
12678,2,0,0,1,0,0,0
12679,2,0,0,1,0,0,0
12680,2,0,0,1,0,0,0
12681,2,0,0,1,0,0,0
12682,2,0,0,1,0,0,0
12683,2,0,0,1,0,0,0
12684,2,0,0,1,0,0,0
12685,2,0,0,1,0,0,0
12686,2,0,0,1,0,0,0
12687,2,0,0,1,0,0,0
12688,2,0,0,1,0,0,0
12689,2,0,0,1,0,0,0
12690,2,0,0,1,0,0,0
12691,2,0,0,1,0,0,0
12692,2,0,0,1,0,0,0
12693,2,0,0,1,0,0,0
12694,1,0,0,1,0,0,0
12695,2,0,0,1,0,0,0
12696,2,0,0,1,0,0,0
12697,2,0,0,1,0,0,0
12698,2,0,0,1,0,0,0
12699,2,0,0,1,0,0,0
12700,2,0,0,1,0,0,0
12701,1,0,0,1,0,0,0
12702,1,0,0,1,0,0,0
12703,1,0,0,1,0,0,0
12769,1,0,0,0,0,0,1
12770,1,0,0,0,0,0,1
12771,1,0,0,0,0,0,1
12772,1,0,0,0,0,0,1
12783,1,1,0,0,0,0,0
12784,1,1,0,0,0,0,0
12785,2,0,0,0.5,0.5,0,0
12798,1,0,0,0,1,0,0
12831,1,0,0,0,0,0,1
12862,1,0,0,0,0,0,1
12863,1,0,0,0,0,0,1
12871,1,0,0,0,0,0,1
12876,2,0,0,0,0.5,0,0.5
12882,1,0,0,0,1,0,0
12886,2,0,0,0,0,0.5,0.5
12888,1,0,0,0,0,0,1
12905,4,0,0,0.25,0.5,0,0.25
12910,2,0,0,0,1,0,0
12911,1,0,0,0,1,0,0
12913,1,0,0,0,1,0,0
12917,1,0,0,0,1,0,0
12918,1,0,0,1,0,0,0
12920,2,0,0,0.5,0.5,0,0
12922,2,0.5,0,0,0.5,0,0
12937,2,0.5,0,0.5,0,0,0
13025,1,0,0,1,0,0,0
13026,3,0.666666666666667,0,0.333333333333333,0,0,0
13027,3,0.666666666666667,0,0.333333333333333,0,0,0
13028,3,0.666666666666667,0,0.333333333333333,0,0,0
13029,1,1,0,0,0,0,0
13031,1,1,0,0,0,0,0
13032,2,0.5,0,0.5,0,0,0
13033,2,1,0,0,0,0,0
13034,2,1,0,0,0,0,0
13035,3,0.666666666666667,0,0.333333333333333,0,0,0
13036,3,0.666666666666667,0,0.333333333333333,0,0,0
13037,1,1,0,0,0,0,0
13038,1,1,0,0,0,0,0
13039,1,1,0,0,0,0,0
13040,1,1,0,0,0,0,0
13041,1,1,0,0,0,0,0
13051,1,0,0,1,0,0,0
13052,1,0,0,1,0,0,0
13054,1,0,0,1,0,0,0
13055,1,0,0,1,0,0,0
13056,2,0,0,1,0,0,0
13057,1,0,0,1,0,0,0
13058,2,0,0,1,0,0,0
13059,2,0,0,1,0,0,0
13060,1,0,0,1,0,0,0
13061,1,0,0,1,0,0,0
13062,1,0,0,1,0,0,0
13063,1,0,0,1,0,0,0
13064,1,0,0,1,0,0,0
13065,1,0,0,1,0,0,0
13066,1,0,0,1,0,0,0
13067,1,0,0,1,0,0,0
13068,2,0,0,1,0,0,0
13069,2,0,0,1,0,0,0
13070,2,0,0,1,0,0,0
13071,2,0,0,1,0,0,0
13072,2,0,0,1,0,0,0
13073,2,0,0,1,0,0,0
13074,2,0,0,1,0,0,0
13075,1,0,0,1,0,0,0
13076,1,0,0,1,0,0,0
13078,2,0,0,1,0,0,0
13079,2,0,0,1,0,0,0
13080,2,0,0,1,0,0,0
13081,2,0,0,1,0,0,0
13082,2,0,0,1,0,0,0
13083,2,0,0,1,0,0,0
13084,2,0,0,1,0,0,0
13085,2,0,0,1,0,0,0
13086,1,0,0,1,0,0,0
13087,1,0,0,1,0,0,0
13088,1,0,0,1,0,0,0
13089,1,0,0,1,0,0,0
13090,2,0,0,1,0,0,0
13091,2,0,0,1,0,0,0
13092,1,0,0,1,0,0,0
13093,1,0,0,1,0,0,0
13095,1,0,0,1,0,0,0
13100,1,0,0,1,0,0,0
13104,1,0,0,1,0,0,0
13163,1,0,0,0,0,0,1
13165,1,0,0,0,0,0,1
13166,1,0,0,0,0,0,1
13167,1,0,0,0,0,0,1
13168,1,0,0,0,0,0,1
13177,1,1,0,0,0,0,0
13178,2,0,0,0.5,0.5,0,0
13179,1,0,0,0,1,0,0
13180,3,0,0,0.333333333333333,0.666666666666667,0,0
13182,1,0,0,0,1,0,0
13188,2,0,0,0,1,0,0
13189,2,0,0,0,1,0,0
13191,2,0,0,0.5,0.5,0,0
13199,1,0,0,0,1,0,0
13200,2,0,0,0,0.5,0,0.5
13212,1,0,0,0,0,0,1
13225,1,0,0,0,0,0,1
13230,1,0,0,0,1,0,0
13255,2,0,0,0,0.5,0,0.5
13258,1,0,0,0,1,0,0
13262,1,0,0,0,0,0,1
13263,1,0,0,0,0,0,1
13276,1,0,0,0,1,0,0
13280,1,0,0,0,1,0,0
13281,1,0,0,0,0,0,1
13296,1,0,0,0,1,0,0
13299,1,0,0,1,0,0,0
13305,2,0,0,0.5,0.5,0,0
13306,3,0,0,0.333333333333333,0.666666666666667,0,0
13307,5,0,0,0.2,0.8,0,0
13308,1,0,0,1,0,0,0
13309,1,0,0,1,0,0,0
13312,3,0,0,0.333333333333333,0.666666666666667,0,0
13313,1,0,0,0,1,0,0
13315,1,1,0,0,0,0,0
13321,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0
13322,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0
13417,1,0,0,1,0,0,0
13418,2,0.5,0,0.5,0,0,0
13419,1,0,0,1,0,0,0
13420,3,0.666666666666667,0,0.333333333333333,0,0,0
13421,3,0.666666666666667,0,0.333333333333333,0,0,0
13422,1,1,0,0,0,0,0
13423,1,1,0,0,0,0,0
13424,1,1,0,0,0,0,0
13425,2,0.5,0,0.5,0,0,0
13426,3,0.666666666666667,0,0.333333333333333,0,0,0
13427,3,0.666666666666667,0,0.333333333333333,0,0,0
13428,1,1,0,0,0,0,0
13429,2,1,0,0,0,0,0
13430,2,1,0,0,0,0,0
13432,1,1,0,0,0,0,0
13434,1,1,0,0,0,0,0
13444,1,0,0,1,0,0,0
13446,1,0,0,1,0,0,0
13448,1,0,0,1,0,0,0
13449,1,0,0,1,0,0,0
13450,1,0,0,1,0,0,0
13451,1,0,0,1,0,0,0
13452,2,0,0,1,0,0,0
13453,2,0,0,1,0,0,0
13454,1,0,0,1,0,0,0
13455,2,0,0,1,0,0,0
13457,1,0,0,1,0,0,0
13458,1,0,0,1,0,0,0
13461,1,0,0,1,0,0,0
13463,1,0,0,1,0,0,0
13464,1,0,0,1,0,0,0
13465,1,0,0,1,0,0,0
13466,1,0,0,1,0,0,0
13467,2,0,0,1,0,0,0
13470,1,0,0,1,0,0,0
13475,1,0,0,1,0,0,0
13476,1,0,0,1,0,0,0
13477,2,0,0,1,0,0,0
13478,1,0,0,1,0,0,0
13479,1,0,0,1,0,0,0
13480,2,0,0,1,0,0,0
13481,1,0,0,1,0,0,0
13482,1,0,0,1,0,0,0
13483,2,0,0,1,0,0,0
13487,1,0,0,1,0,0,0
13492,1,0,0,1,0,0,0
13495,1,0,0,1,0,0,0
13496,1,0,0,1,0,0,0
13497,1,0,0,1,0,0,0
13558,1,0,0,0,0,0,1
13559,1,0,0,0,0,0,1
13560,1,0,0,0,0,0,1
13566,1,0,0,1,0,0,0
13568,1,0,0,0,1,0,0
13570,1,0,0,1,0,0,0
13571,1,0,0,1,0,0,0
13572,1,0,0,1,0,0,0
13573,1,0,0,1,0,0,0
13574,2,0,0,0.5,0.5,0,0
13575,1,0,0,1,0,0,0
13576,1,0,0,1,0,0,0
13577,1,0,0,0,1,0,0
13589,1,0,0,0,1,0,0
13590,2,0,0,0,1,0,0
13591,1,0,0,0,1,0,0
13601,1,0,0,0,1,0,0
13605,1,0,0,0,0,0,1
13616,1,0,0,0,0,0,1
13639,1,0,0,0,0,0,1
13646,1,0,0,0,1,0,0
13647,1,0,0,0,1,0,0
13650,3,0,0,0,0.666666666666667,0,0.333333333333333
13651,1,0,0,0,1,0,0
13653,2,0,0,0,0.5,0,0.5
13669,3,0,0,0,0.666666666666667,0,0.333333333333333
13671,1,0,0,0,0,0,1
13672,1,0,0,0,0,0,1
13674,1,0,0,0,0,0,1
13677,3,0,0,0,0.666666666666667,0,0.333333333333333
13680,1,0,0,0,0,0,1
13688,3,0,0,0.333333333333333,0.666666666666667,0,0
13689,7,0,0,0.142857142857143,0.571428571428571,0.142857142857143,0.142857142857143
13697,2,0,0,0.5,0.5,0,0
13701,2,0,0,0.5,0.5,0,0
13703,1,0,0,1,0,0,0
13705,2,0,0,0,1,0,0
13708,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0
13709,3,0.333333333333333,0,0,0.666666666666667,0,0
13710,1,1,0,0,0,0,0
13714,2,0.5,0,0.5,0,0,0
13715,2,0.5,0,0.5,0,0,0
13810,2,0.5,0,0.5,0,0,0
13811,3,0.666666666666667,0,0.333333333333333,0,0,0
13812,2,0.5,0,0.5,0,0,0
13813,3,0.666666666666667,0,0.333333333333333,0,0,0
13814,3,0.666666666666667,0,0.333333333333333,0,0,0
13815,2,0.5,0,0.5,0,0,0
13816,1,1,0,0,0,0,0
13817,3,0.666666666666667,0,0.333333333333333,0,0,0
13818,3,0.666666666666667,0,0.333333333333333,0,0,0
13819,3,0.666666666666667,0,0.333333333333333,0,0,0
13820,3,0.666666666666667,0,0.333333333333333,0,0,0
13821,1,1,0,0,0,0,0
13822,2,1,0,0,0,0,0
13823,1,1,0,0,0,0,0
13827,1,1,0,0,0,0,0
13828,1,1,0,0,0,0,0
13836,1,0,0,1,0,0,0
13837,1,0,0,1,0,0,0
13838,1,0,0,1,0,0,0
13839,1,0,0,1,0,0,0
13840,1,0,0,1,0,0,0
13841,1,0,0,1,0,0,0
13843,1,0,0,1,0,0,0
13844,1,0,0,1,0,0,0
13845,1,0,0,1,0,0,0
13846,2,0,0,1,0,0,0
13847,2,0,0,1,0,0,0
13848,1,0,0,1,0,0,0
13849,1,0,0,1,0,0,0
13853,1,0,0,1,0,0,0
13854,1,0,0,1,0,0,0
13855,1,0,0,1,0,0,0
13856,1,0,0,1,0,0,0
13857,1,0,0,1,0,0,0
13858,1,0,0,1,0,0,0
13859,1,0,0,1,0,0,0
13860,1,0,0,1,0,0,0
13861,1,0,0,1,0,0,0
13862,1,0,0,1,0,0,0
13867,1,0,0,1,0,0,0
13868,1,0,0,1,0,0,0
13869,1,0,0,1,0,0,0
13870,1,0,0,1,0,0,0
13871,1,0,0,1,0,0,0
13872,1,0,0,1,0,0,0
13875,1,0,0,1,0,0,0
13876,2,0,0,1,0,0,0
13877,1,0,0,1,0,0,0
13887,1,0,0,1,0,0,0
13889,1,0,0,1,0,0,0
13951,1,0,0,0,0,0,1
13957,1,0,0,0,0,0,1
13963,1,0,0,1,0,0,0
13966,3,0,0,0.333333333333333,0.666666666666667,0,0
13967,1,0,0,0,1,0,0
13970,1,0,0,0,1,0,0
13971,1,0,0,0,1,0,0
13972,1,0,0,0,1,0,0
13982,1,0,0,0,1,0,0
13983,2,0,0,0,0.5,0,0.5
13984,2,0,0,0,1,0,0
13985,2,0,0,0,0.5,0,0.5
13988,1,0,0,0,1,0,0
13992,2,0,0,0,0.5,0,0.5
13993,1,0,0,0,0,0,1
13994,1,0,0,0,0,0,1
13996,1,0,0,0,1,0,0
13997,1,0,0,0,0,0,1
13998,2,0,0,0,0.5,0,0.5
14011,1,0,0,0,0,0,1
14025,1,0,0,0,0,0,1
14031,1,0,0,0,0,1,0
14039,1,0,0,0,1,0,0
14043,1,0,0,0,0,0,1
14045,4,0,0,0,0.5,0.25,0.25
14047,3,0,0,0,0.666666666666667,0,0.333333333333333
14048,1,0,0,0,1,0,0
14060,3,0,0,0,0.666666666666667,0,0.333333333333333
14061,1,0,0,0,1,0,0
14066,3,0,0,0,0.666666666666667,0,0.333333333333333
14067,4,0,0,0.25,0.5,0,0.25
14068,5,0,0,0.2,0.6,0,0.2
14070,2,0,0,0.5,0.5,0,0
14073,1,0,0,0,0,0,1
14080,1,0,0,1,0,0,0
14085,5,0,0,0.2,0.4,0.2,0.2
14086,1,0,0,1,0,0,0
14095,1,0,0,0,1,0,0
14099,4,0.25,0,0.25,0.5,0,0
14100,1,0,0,0,1,0,0
14101,1,1,0,0,0,0,0
14102,1,1,0,0,0,0,0
14103,3,0.333333333333333,0,0,0.666666666666667,0,0
14104,1,1,0,0,0,0,0
14107,2,0.5,0,0,0.5,0,0
14202,1,0,0,1,0,0,0
14203,1,0,0,1,0,0,0
14204,2,0.5,0,0.5,0,0,0
14205,1,0,0,1,0,0,0
14206,3,0.666666666666667,0,0.333333333333333,0,0,0
14207,3,0.666666666666667,0,0.333333333333333,0,0,0
14208,2,0.5,0,0.5,0,0,0
14209,1,1,0,0,0,0,0
14210,2,0.5,0,0.5,0,0,0
14211,3,0.666666666666667,0,0.333333333333333,0,0,0
14212,3,0.666666666666667,0,0.333333333333333,0,0,0
14213,3,0.666666666666667,0,0.333333333333333,0,0,0
14214,2,1,0,0,0,0,0
14215,3,0.666666666666667,0,0.333333333333333,0,0,0
14216,2,1,0,0,0,0,0
14229,1,0,0,1,0,0,0
14230,1,0,0,1,0,0,0
14231,1,0,0,1,0,0,0
14233,1,0,0,1,0,0,0
14234,1,0,0,1,0,0,0
14235,1,0,0,1,0,0,0
14236,1,0,0,1,0,0,0
14237,1,0,0,1,0,0,0
14238,1,0,0,1,0,0,0
14239,1,0,0,1,0,0,0
14240,1,0,0,1,0,0,0
14241,1,0,0,1,0,0,0
14242,1,0,0,1,0,0,0
14243,1,0,0,1,0,0,0
14244,1,0,0,1,0,0,0
14246,1,0,0,1,0,0,0
14247,1,0,0,1,0,0,0
14249,1,0,0,1,0,0,0
14250,1,0,0,1,0,0,0
14251,1,0,0,1,0,0,0
14252,2,0,0,1,0,0,0
14253,1,0,0,1,0,0,0
14254,1,0,0,1,0,0,0
14255,1,0,0,1,0,0,0
14256,1,0,0,1,0,0,0
14259,1,0,0,1,0,0,0
14261,1,0,0,1,0,0,0
14262,2,0,0,1,0,0,0
14263,2,0,0,1,0,0,0
14264,1,0,0,1,0,0,0
14265,1,0,0,1,0,0,0
14266,1,0,0,1,0,0,0
14270,1,0,0,1,0,0,0
14279,1,0,0,1,0,0,0
14281,1,0,0,1,0,0,0
14282,1,0,0,1,0,0,0
14283,1,0,0,1,0,0,0
14344,1,0,0,0,0,0,1
14346,1,0,0,0,0,0,1
14350,1,0,0,0,0,0,1
14357,1,0,0,1,0,0,0
14358,1,0,0,1,0,0,0
14359,1,0,0,0,1,0,0
14361,1,0,0,1,0,0,0
14362,1,0,0,0,1,0,0
14363,2,0,0,0.5,0.5,0,0
14364,1,0,0,0,1,0,0
14365,1,0,0,0,1,0,0
14367,1,0,0,1,0,0,0
14370,1,0,0,0,1,0,0
14376,2,0,0,0,0.5,0,0.5
14377,1,0,0,0,1,0,0
14378,2,0,0,0,0.5,0,0.5
14380,1,0,0,0,1,0,0
14381,1,0,0,0,1,0,0
14384,1,0,0,0,0,0,1
14386,2,0,0,0,0.5,0,0.5
14388,1,0,0,0,1,0,0
14389,2,0,0,0,0.5,0,0.5
14390,1,0,0,0,0,0,1
14391,2,0,0,0,0.5,0,0.5
14398,1,0,0,0,0,0,1
14399,1,0,0,0,0,0,1
14403,1,0,0,0,0,0,1
14434,1,0,0,0,1,0,0
14435,1,0,0,0,0,0,1
14436,1,0,0,0,0,1,0
14438,2,0,0,0,0.5,0,0.5
14440,3,0,0,0,1,0,0
14447,1,0,0,0,0,0,1
14451,1,0,0,0,1,0,0
14459,1,0,0,0,0,0,1
14460,4,0,0,0.25,0.5,0,0.25
14461,4,0,0,0.25,0.5,0,0.25
14462,1,0,0,0,1,0,0
14463,1,0,0,0,1,0,0
14464,2,0,0,0.5,0.5,0,0
14465,1,0,0,0,1,0,0
14466,3,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333
14470,1,0,0,0,0,0,1
14472,1,0,0,0,0,0,1
14477,1,0,0,0,1,0,0
14482,2,0,0,0.5,0.5,0,0
14487,1,0,0,0,1,0,0
14488,1,1,0,0,0,0,0
14489,1,0,0,0,1,0,0
14490,1,0,0,1,0,0,0
14491,4,0.25,0,0.25,0.5,0,0
14492,4,0.25,0,0.25,0.5,0,0
14493,1,0,0,0,1,0,0
14494,1,0,0,0,1,0,0
14495,2,0.5,0,0,0.5,0,0
14496,2,0.5,0,0,0.5,0,0
14498,1,1,0,0,0,0,0
14500,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0
14595,1,0,0,1,0,0,0
14596,1,0,0,1,0,0,0
14597,2,0.5,0,0.5,0,0,0
14598,3,0.666666666666667,0,0.333333333333333,0,0,0
14599,3,0.666666666666667,0,0.333333333333333,0,0,0
14600,3,0.666666666666667,0,0.333333333333333,0,0,0
14601,1,1,0,0,0,0,0
14602,2,0.5,0,0.5,0,0,0
14603,2,0.5,0,0.5,0,0,0
14604,3,0.666666666666667,0,0.333333333333333,0,0,0
14605,2,0.5,0,0.5,0,0,0
14606,2,0.5,0,0.5,0,0,0
14607,2,0.5,0,0.5,0,0,0
14608,2,1,0,0,0,0,0
14610,1,1,0,0,0,0,0
14621,1,0,0,1,0,0,0
14622,1,0,0,1,0,0,0
14623,1,0,0,1,0,0,0
14624,1,0,0,1,0,0,0
14625,1,0,0,1,0,0,0
14626,1,0,0,1,0,0,0
14627,1,0,0,1,0,0,0
14629,1,0,0,1,0,0,0
14630,1,0,0,1,0,0,0
14631,1,0,0,1,0,0,0
14632,1,0,0,1,0,0,0
14633,1,0,0,1,0,0,0
14634,2,0,0,1,0,0,0
14636,1,0,0,1,0,0,0
14643,1,0,0,1,0,0,0
14644,1,0,0,1,0,0,0
14648,1,0,0,1,0,0,0
14649,1,0,0,1,0,0,0
14652,1,0,0,1,0,0,0
14654,1,0,0,1,0,0,0
14656,1,0,0,1,0,0,0
14658,1,0,0,1,0,0,0
14659,1,0,0,1,0,0,0
14673,1,0,0,1,0,0,0
14674,1,0,0,1,0,0,0
14738,1,0,0,0,0,0,1
14750,1,0,0,1,0,0,0
14751,1,0,0,1,0,0,0
14755,2,0,0,0.5,0.5,0,0
14757,1,0,0,0,1,0,0
14758,1,0,0,0,1,0,0
14759,1,0,0,0,1,0,0
14764,1,0,0,0,1,0,0
14769,1,0,0,0,1,0,0
14770,1,0,0,0,1,0,0
14773,1,0,0,0,0,0,1
14774,1,0,0,0,0,0,1
14776,1,0,0,0,1,0,0
14778,1,0,0,0,1,0,0
14779,2,0,0,0,0.5,0,0.5
14781,1,0,0,0,1,0,0
14783,2,0,0,0,0.5,0,0.5
14784,2,0,0,0,0.5,0,0.5
14786,2,0,0,0,0.5,0,0.5
14787,2,0,0,0,0.5,0,0.5
14799,1,0,0,0,0,0,1
14800,2,0,0,0,0.5,0,0.5
14815,1,0,0,0,0,0,1
14816,1,0,0,0,0,0,1
14818,2,0,0,0,0.5,0,0.5
14819,3,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333
14828,2,0,0,0,0,0.5,0.5
14830,3,0,0,0,1,0,0
14832,4,0,0,0,0.75,0,0.25
14833,2,0,0,0,1,0,0
14849,2,0,0,0,0.5,0,0.5
14851,2,0,0,0,0.5,0,0.5
14853,1,0,0,0,0,0,1
14854,4,0,0,0.25,0.5,0,0.25
14855,1,0,0,0,1,0,0
14858,2,0,0,0.5,0.5,0,0
14859,1,0,0,0,1,0,0
14860,4,0,0,0.25,0.25,0.25,0.25
14868,5,0,0,0.2,0.2,0.2,0.4
14869,7,0,0.142857142857143,0.142857142857143,0.428571428571429,0,0.285714285714286
14874,3,0,0,0.333333333333333,0.666666666666667,0,0
14880,3,0,0,0.333333333333333,0.666666666666667,0,0
14881,1,1,0,0,0,0,0
14882,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0
14883,4,0.25,0,0.25,0.5,0,0
14885,1,1,0,0,0,0,0
14886,2,0.5,0,0.5,0,0,0
14889,1,1,0,0,0,0,0
14890,1,1,0,0,0,0,0
14891,1,0,0,0,1,0,0
14987,1,0,0,1,0,0,0
14988,2,0.5,0,0.5,0,0,0
14989,1,0,0,1,0,0,0
14990,2,0.5,0,0.5,0,0,0
14991,2,0.5,0,0.5,0,0,0
14992,2,0.5,0,0.5,0,0,0
14993,3,0.666666666666667,0,0.333333333333333,0,0,0
14994,1,1,0,0,0,0,0
14995,2,0.5,0,0.5,0,0,0
14996,1,1,0,0,0,0,0
14997,3,0.666666666666667,0,0.333333333333333,0,0,0
14998,1,1,0,0,0,0,0
14999,1,1,0,0,0,0,0
15000,2,1,0,0,0,0,0
15001,1,1,0,0,0,0,0
15005,1,1,0,0,0,0,0
15006,1,1,0,0,0,0,0
15014,1,0,0,1,0,0,0
15015,1,0,0,1,0,0,0
15016,1,0,0,1,0,0,0
15017,1,0,0,1,0,0,0
15018,1,0,0,1,0,0,0
15019,1,0,0,1,0,0,0
15020,1,0,0,1,0,0,0
15021,1,0,0,1,0,0,0
15022,1,0,0,1,0,0,0
15023,1,0,0,1,0,0,0
15024,1,0,0,1,0,0,0
15025,1,0,0,1,0,0,0
15026,1,0,0,1,0,0,0
15027,1,0,0,1,0,0,0
15028,1,0,0,1,0,0,0
15030,1,0,0,1,0,0,0
15031,1,0,0,1,0,0,0
15034,1,0,0,1,0,0,0
15035,1,0,0,1,0,0,0
15037,1,0,0,1,0,0,0
15038,1,0,0,1,0,0,0
15046,1,0,0,1,0,0,0
15048,1,0,0,1,0,0,0
15049,1,0,0,1,0,0,0
15051,1,0,0,1,0,0,0
15063,1,0,0,1,0,0,0
15065,1,0,0,1,0,0,0
15133,1,0,0,0,0,0,1
15141,1,0,0,1,0,0,0
15144,1,0,0,1,0,0,0
15159,1,0,0,0,1,0,0
15162,1,0,0,0,1,0,0
15164,1,0,0,0,1,0,0
15166,1,0,0,0,1,0,0
15168,1,0,0,0,1,0,0
15170,2,0,0,0,0.5,0,0.5
15171,1,0,0,0,1,0,0
15173,2,0,0,0,0.5,0,0.5
15174,2,0,0,0,0.5,0,0.5
15175,2,0,0,0,0.5,0,0.5
15176,1,0,0,0,0,0,1
15178,2,0,0,0,0.5,0,0.5
15180,2,0,0,0,0.5,0,0.5
15181,1,0,0,0,0,0,1
15195,1,0,0,0,0,0,1
15209,2,0,0,0,0.5,0,0.5
15212,1,0,0,0,0,0,1
15213,1,0,0,0,0,1,0
15217,1,0,0,0,0,0,1
15220,2,0,0,0,0,0.5,0.5
15221,1,0,0,0,0,1,0
15223,3,0,0,0,0.666666666666667,0,0.333333333333333
15224,4,0,0,0,0.75,0,0.25
15225,4,0,0,0,0.75,0,0.25
15226,3,0,0,0,1,0,0
